time,open,high,low,close,volume
09:30,8.27,8.27,8.1165,8.1165,3035
09:32,8.2399,8.2399,8.2399,8.2399,1010
09:34,8.1968,8.1968,8.1968,8.1968,144
09:41,8.2,8.2,8.2,8.2,130
10:00,8.2,8.2,8.2,8.2,350
10:02,8.2,8.24,8.2,8.2399,2656
10:03,8.2169,8.25,8.2169,8.25,2103
10:05,8.25,8.25,8.25,8.25,320
10:06,8.25,8.25,8.25,8.25,231
10:08,8.25,8.25,8.25,8.25,243
10:10,8.245,8.245,8.24,8.24,434
10:11,8.2446,8.25,8.241,8.25,1411
10:12,8.35,8.35,8.35,8.35,917
10:25,8.35,8.35,8.35,8.35,326
10:27,8.35,8.35,8.35,8.35,723
10:28,8.3966,8.3966,8.3966,8.3966,307
10:29,8.365,8.365,8.365,8.365,512
10:30,8.29,8.29,8.2,8.27,1012
10:32,8.32,8.43,8.32,8.43,243
10:39,8.42,8.42,8.42,8.42,216
10:40,8.41,8.41,8.41,8.41,130
10:43,8.42,8.42,8.42,8.42,240
10:47,8.2737,8.2737,8.2737,8.2737,105
10:48,8.32,8.3348,8.32,8.3348,238
10:52,8.33,8.34,8.33,8.34,1112
11:00,8.35,8.35,8.35,8.35,828
11:04,8.35,8.35,8.35,8.35,655
11:12,8.21,8.21,8.21,8.21,120
11:19,8.42,8.43,8.4,8.4299,1379
11:29,8.3434,8.3434,8.3434,8.3434,126
11:31,8.3,8.3,8.3,8.3,101
11:47,8.3815,8.3815,8.3815,8.3815,100
11:55,8.3306,8.3306,8.3306,8.3306,480
11:57,8.38,8.38,8.38,8.38,500
12:00,8.3,8.3,8.3,8.3,131
12:02,8.335,8.335,8.335,8.335,520
12:07,8.2801,8.2801,8.28,8.28,2105
12:11,8.22,8.22,8.1512,8.1512,2826
12:12,8.29,8.29,7.93,8.0283,4496
12:15,7.94,7.94,7.94,7.94,100
12:19,7.9374,8.03,7.9374,8.03,2934
12:20,8.0781,8.0781,8.0781,8.0781,242
12:48,8.185,8.185,8.185,8.185,1020
12:49,8.12,8.1576,8.11,8.11,3728
13:18,8.11,8.11,8.11,8.11,144
13:23,7.97,7.97,7.97,7.97,252
13:44,7.985,7.985,7.985,7.985,100
14:07,8.11,8.11,8.11,8.11,143
14:28,8,8,8,8,109
14:36,7.9158,7.9158,7.86,7.86,5831
14:38,7.81,7.81,7.81,7.81,260
15:15,7.825,7.825,7.825,7.825,600
15:37,7.815,7.815,7.815,7.815,100
15:56,7.72,7.9,7.72,7.9,1381
15:59,7.77,7.77,7.77,7.77,209
09:30,8.03,8.03,7.852,7.852,1542
09:40,7.875,7.875,7.875,7.875,120
09:48,7.87,7.87,7.87,7.87,600
10:16,7.74,7.74,7.71,7.71,699
10:19,7.85,7.85,7.85,7.85,801
10:24,7.794,7.794,7.794,7.794,150
10:46,7.9515,7.9515,7.9515,7.9515,311
10:51,7.9786,7.9786,7.9786,7.9786,100
11:29,7.88,7.88,7.88,7.88,100
11:54,7.88,7.88,7.88,7.88,172
11:56,8.0071,8.0071,8.0071,8.0071,860
12:16,7.72,7.72,7.69,7.69,1190
13:02,7.62,7.69,7.62,7.69,1626
13:29,7.78,7.78,7.78,7.78,140
15:09,7.775,7.775,7.775,7.775,100
15:24,7.775,7.775,7.775,7.775,100
15:38,7.775,7.775,7.775,7.775,100
