time,open,high,low,close,volume
09:30,2.09,2.09,2.09,2.09,12109
09:32,2.08,2.08,2.08,2.08,924
09:40,2.0703,2.0703,2.0703,2.0703,364
09:41,2.0386,2.0386,2.0386,2.0386,532
09:43,2.0707,2.0707,2.0707,2.0707,150
09:54,2.01,2.01,2.01,2.01,300
10:00,2.0075,2.04,2.0075,2.04,460
10:04,2.05,2.05,2.02,2.02,496
10:09,2.0447,2.0447,2.0447,2.0447,243
10:16,2.01,2.01,2.01,2.01,200
10:18,2.01,2.01,2.01,2.01,167
10:35,2.04,2.04,2.04,2.04,300
10:37,2.045,2.045,2.045,2.045,106
10:39,2.045,2.045,2.02,2.02,2718
10:42,2.0399,2.11,2.0399,2.06,28492
10:45,2.05,2.05,2.05,2.05,100
10:53,2.0684,2.0684,2.0684,2.0684,242
10:56,2.06,2.08,2.06,2.08,1049
11:14,2.0933,2.0933,2.0933,2.0933,239
11:15,2.075,2.1,2.075,2.1,350
11:16,2.0736,2.0736,2.0736,2.0736,1000
11:22,2.0563,2.0563,2.0563,2.0563,233
11:26,2.097,2.097,2.097,2.097,2000
11:27,2.0735,2.0735,2.0735,2.0735,200
11:38,2.07,2.07,2.07,2.07,300
11:42,2.06,2.07,2.06,2.07,302
11:48,2.05,2.05,2.05,2.05,463
11:53,2.0564,2.0564,2.0564,2.0564,100
11:54,2.09,2.1,2.08,2.1,4366
11:56,2.105,2.15,2.1,2.15,1200
11:57,2.1,2.15,2.1,2.14,400
11:58,2.15,2.15,2.1,2.14,1199
11:59,2.15,2.15,2.1,2.1,2143
12:00,2.15,2.15,2.14,2.14,643
12:01,2.1,2.1,2.1,2.1,136
12:15,2.12,2.12,2.12,2.12,350
12:24,2.09,2.09,2.09,2.09,300
13:02,2.1285,2.1285,2.1285,2.1285,100
13:06,2.13,2.14,2.13,2.14,2135
13:19,2.1304,2.1304,2.1304,2.1304,500
13:25,2.13,2.13,2.13,2.13,102
13:29,2.13,2.13,2.1,2.1,26029
13:38,2.115,2.13,2.115,2.12,431
13:54,2.12,2.1201,2.11,2.11434,5018
13:59,2.12,2.12,2.12,2.12,600
14:03,2.13,2.135,2.13,2.135,1153
14:05,2.13,2.13,2.13,2.13,1277
14:13,2.125,2.125,2.125,2.125,200
14:17,2.135,2.15,2.135,2.15,1200
14:22,2.1338,2.135,2.1338,2.135,2200
14:25,2.15,2.15,2.14,2.14,400
14:30,2.1497,2.17,2.14,2.17,6641
14:35,2.15,2.16,2.15,2.16,601
14:45,2.1301,2.14,2.13,2.1301,18204
14:55,2.17,2.18,2.17,2.18,300
14:56,2.1766,2.1766,2.1766,2.1766,933
14:57,2.1478,2.1478,2.1478,2.1478,100
15:04,2.18,2.18,2.18,2.18,100
15:10,2.18,2.18,2.17,2.18,2552
15:16,2.18,2.18,2.18,2.18,2063
15:19,2.19,2.19,2.19,2.19,219
15:21,2.185,2.185,2.185,2.185,1022
15:25,2.2,2.21,2.2,2.205,3555
15:27,2.2179,2.2179,2.2179,2.2179,225
15:28,2.21,2.21,2.2,2.2,300
15:30,2.21,2.21,2.19,2.19,1243
15:32,2.1999,2.1999,2.1999,2.1999,1215
15:33,2.19,2.19,2.19,2.19,212
15:34,2.1816,2.1816,2.1816,2.1816,200
15:36,2.18,2.18,2.18,2.18,420
15:40,2.19,2.21,2.19,2.21,716
15:44,2.2001,2.21,2.2,2.21,2153
15:46,2.21,2.21,2.2099,2.2099,999
15:48,2.21,2.21,2.21,2.21,350
15:52,2.21,2.21,2.21,2.21,300
15:54,2.21,2.21,2.21,2.21,100
15:55,2.2,2.2,2.2,2.2,592
15:56,2.22,2.22,2.22,2.22,400
15:57,2.202,2.202,2.202,2.202,250
15:58,2.22,2.24,2.22,2.24,1753
15:59,2.24,2.24,2.24,2.24,224
