time,open,high,low,close,volume
09:30,1.955,2,1.95,1.9999,50311
09:31,1.9955,2.01,1.995,2.01,47494
09:32,2.015,2.05,2,2.035,73058
09:33,2.035,2.04,1.9805,1.9805,43713
09:34,1.985,1.9899,1.98,1.9801,17951
09:35,1.9887,1.9893,1.95,1.9599,15783
09:36,1.96,1.96,1.94,1.9493,65328
09:37,1.945,1.97,1.9423,1.9696,32115
09:38,1.965,1.98,1.955,1.96,66587
09:40,1.96,1.96,1.9512,1.958,4296
09:41,1.9599,1.9599,1.9507,1.9507,1266
09:42,1.955,1.96,1.955,1.9588,1815
09:43,1.955,1.955,1.955,1.955,172
09:44,1.9554,1.9554,1.9521,1.955,544
09:45,1.9507,1.9507,1.9507,1.9507,280
09:46,1.955,1.955,1.93,1.93,10915
09:47,1.92,1.935,1.915,1.93,30025
09:48,1.9399,1.9399,1.9385,1.9399,1812
09:49,1.9386,1.9399,1.93,1.93,3970
09:50,1.935,1.94,1.935,1.9389,18631
09:51,1.9301,1.9346,1.93,1.93,2074
09:53,1.9307,1.935,1.9307,1.935,1087
09:54,1.935,1.945,1.9335,1.94,4750
09:55,1.93,1.94,1.93,1.94,13404
09:56,1.9428,1.9428,1.9428,1.9428,3100
09:58,1.9465,1.9499,1.9407,1.9407,2344
09:59,1.9488,1.95,1.9488,1.95,618
10:00,1.9446,1.9446,1.9446,1.9446,505
10:01,1.95,1.95,1.945,1.95,4149
10:02,1.945,1.9489,1.945,1.9476,1103
10:03,1.948,1.95,1.945,1.95,1334
10:04,1.9407,1.948,1.9407,1.9417,1161
10:05,1.95,1.96,1.95,1.96,4744
10:06,1.97,1.975,1.9693,1.9693,3646
10:07,1.9693,1.9693,1.9607,1.9607,585
10:08,1.965,1.965,1.965,1.965,100
10:09,1.965,1.965,1.96,1.96,630
10:10,1.96,1.965,1.96,1.96,2910
10:11,1.955,1.955,1.955,1.955,711
10:13,1.9589,1.9589,1.9507,1.9507,611
10:14,1.9507,1.958,1.9507,1.955,1062
10:15,1.95,1.95,1.95,1.95,3214
10:16,1.9402,1.9402,1.93,1.9337,17763
10:17,1.9307,1.9307,1.93,1.93,924
10:18,1.9242,1.9242,1.9242,1.9242,760
10:19,1.92,1.92,1.92,1.92,100
10:20,1.925,1.925,1.925,1.925,210
