time,open,high,low,close,volume
09:30,19.66,20.74,19.66,20.74,621
09:35,21,21,20,20,5686
09:36,20,20.4557,19.85,19.98,2114
09:37,19.92,20,19.51,19.51,2100
09:38,19.52,19.52,19.52,19.52,110
09:39,19.88,19.88,19.88,19.88,160
09:40,20.039,20.08,19.8,19.8,1783
09:41,20.01,20.39,20.01,20.2,2649
09:42,20.2,20.55,20.2,20.2,1126
09:43,20.54,20.705,20.54,20.705,303
09:44,20.99,21.25,20.95,21.25,2640
09:46,21.235,21.24,21.235,21.24,294
09:47,21.24,21.24,21.24,21.24,113
09:48,21.25,21.25,21.25,21.25,100
09:49,21.25,21.25,21.25,21.25,100
09:51,21.27,21.27,21.0901,21.12,532
09:52,21.28,21.28,21.28,21.28,183
09:53,21.28,21.28,21.28,21.28,407
09:54,21.28,21.28,21.28,21.28,100
09:56,21.29,21.29,21.29,21.29,100
09:58,21.29,21.29,20.71,20.71,1281
10:01,20.85,20.88,20.85,20.88,734
10:03,21.0023,21.0023,20.96,20.96,427
10:04,20.96,20.96,20.96,20.96,100
10:06,21.03,21.26,21.02,21.18,1287
10:08,21.01,21.01,21.01,21.01,368
10:19,21.145,21.145,20.955,20.955,1994
10:23,21.08,21.08,21.08,21.08,254
10:28,20.99,20.99,20.87,20.87,1201
10:31,20.71,20.71,20.51,20.51,2182
10:32,20.55,20.55,20.55,20.55,682
10:33,20.54,20.54,20.54,20.54,152
10:35,20.54,20.54,20.54,20.54,101
10:41,20.54,20.54,20.51,20.51,425
10:43,20.54,20.54,20.54,20.54,255
10:46,20.54,20.75,20.54,20.75,3606
10:48,20.7,20.7,20.7,20.7,650
10:52,20.795,20.795,20.795,20.795,104
10:53,20.805,20.805,20.805,20.805,1033
10:54,20.805,20.815,20.805,20.815,709
10:56,20.87,20.87,20.87,20.87,100
11:01,20.82,20.82,20.74,20.74,1034
11:02,20.83,20.855,20.83,20.855,841
11:03,20.855,20.855,20.855,20.855,200
11:05,21.01,21.05,20.855,20.855,2492
11:06,20.855,20.855,20.855,20.855,300
11:09,21.07,21.18,21.05,21.18,1311
11:10,21.1,21.1,21.1,21.1,102
11:14,20.99,20.99,20.99,20.99,206
11:25,21.05,21.21,21.05,21.21,2113
11:26,21.185,21.185,21.185,21.185,100
11:27,21.3899,21.3899,21.3899,21.3899,256
11:29,21.2,21.2,21.16,21.16,922
11:36,21.075,21.075,21.075,21.075,300
11:41,21.07,21.07,21.07,21.07,100
11:42,21.07,21.07,21.07,21.07,150
11:47,21.07,21.07,21.07,21.07,112
11:49,21.07,21.07,21.07,21.07,154
11:55,21.08,21.08,21.08,21.08,220
11:56,21.08,21.08,21.08,21.08,236
11:57,21.17,21.2,21.135,21.135,1012
11:58,21.15,21.2,21.15,21.15,1202
11:59,21.15,21.335,21.15,21.335,2660
12:04,21.5,21.5,21.33,21.5,5855
12:05,21.445,21.6,21.42,21.6,2033
12:14,21.655,21.7,21.62,21.65,1398
12:15,21.62,21.62,21.62,21.62,441
12:17,21.9192,21.9192,21.745,21.745,3777
12:18,21.745,21.745,21.745,21.745,200
12:24,21.78,21.78,21.685,21.7275,955
12:25,21.73,21.73,21.71,21.72,1354
12:26,21.65,21.65,21.65,21.65,222
12:27,21.65,21.65,21.65,21.65,302
12:28,21.59,21.61,21.3,21.3,928
12:34,21.48,21.48,21.48,21.48,211
12:40,21.535,21.61,21.48,21.48,4024
12:45,21.5,21.645,21.49,21.61,3174
12:46,21.57,21.57,21.48,21.52,1630
12:51,21.56,21.56,21.56,21.56,106
12:52,21.56,21.56,21.56,21.56,104
12:53,21.595,21.595,21.595,21.595,102
12:54,21.595,21.595,21.595,21.595,102
12:55,21.63,21.63,21.595,21.595,924
12:56,21.66,21.66,21.66,21.66,349
12:57,21.56,21.56,21.56,21.56,106
13:01,21.65,21.65,21.65,21.65,252
13:05,21.56,21.56,21.56,21.56,112
13:11,21.65,21.65,21.65,21.65,525
13:12,21.66,21.81,21.66,21.755,4273
13:14,21.84,21.84,21.84,21.84,104
13:15,21.855,21.855,21.77,21.8,1314
13:16,21.85,21.85,21.805,21.8125,587
13:18,21.91,21.91,21.7601,21.8349,1035
13:20,21.76,21.76,21.76,21.76,203
13:21,21.76,21.76,21.69,21.69,923
13:22,21.77,21.77,21.67,21.67,1685
13:23,21.635,21.7,21.635,21.635,962
13:24,21.635,21.635,21.635,21.635,100
13:28,21.635,21.77,21.635,21.71,3903
13:35,21.73,21.74,21.67,21.67,742
13:36,21.67,21.67,21.475,21.55,5311
13:37,21.55,21.68,21.55,21.61,1158
13:38,21.6,21.6,21.6,21.6,400
13:39,21.635,21.74,21.635,21.665,410
13:40,21.59,21.6,21.59,21.59,618
13:42,21.6414,21.6414,21.6414,21.6414,202
13:47,21.64,21.65,21.6,21.6,620
13:56,21.7,21.7,21.61,21.61,1909
13:57,21.62,21.62,21.62,21.62,102
13:58,21.61,21.61,21.61,21.61,100
13:59,21.62,21.62,21.59,21.6,3199
14:00,21.5,21.5,21.5,21.5,742
14:02,21.55,21.55,21.55,21.55,100
14:03,21.52,21.52,21.52,21.52,107
14:04,21.52,21.52,21.52,21.52,104
14:06,21.63,21.76,21.63,21.73,1950
14:07,21.65,21.65,21.65,21.65,101
14:08,21.65,21.65,21.65,21.65,479
14:09,21.65,21.65,21.65,21.65,102
14:10,21.67,21.67,21.67,21.67,109
14:11,21.765,21.765,21.75,21.75,451
14:12,21.68,21.68,21.68,21.68,102
14:13,21.7,21.7,21.7,21.7,100
14:14,21.69,21.69,21.69,21.69,150
14:16,21.775,21.775,21.775,21.775,130
14:26,21.74,21.74,21.69,21.7,1447
14:34,21.66,21.66,21.65,21.66,521
14:35,21.745,21.81,21.65,21.65,7277
14:36,21.56,21.56,21.56,21.56,104
14:39,21.61,21.655,21.61,21.655,475
14:40,21.55,21.55,21.55,21.55,210
14:41,21.695,21.79,21.65,21.76,7639
14:42,21.67,21.68,21.67,21.67,400
14:45,21.67,21.67,21.67,21.67,403
14:47,21.8,21.89,21.8,21.84,3638
14:48,21.895,21.895,21.895,21.895,377
14:50,21.86,21.86,21.86,21.86,1197
14:51,21.85,21.85,21.85,21.85,100
14:55,21.87,21.87,21.84,21.84,1270
14:56,21.76,21.77,21.76,21.77,227
15:01,21.77,21.77,21.76,21.76,857
15:02,21.76,21.76,21.76,21.76,202
15:03,21.76,21.76,21.76,21.76,106
15:06,21.7691,21.7691,21.7691,21.7691,256
15:07,21.77,21.77,21.74,21.76,1080
15:10,21.74,21.75,21.74,21.75,310
15:13,21.76,21.76,21.76,21.76,122
