time,open,high,low,close,volume
09:30,2,2.06,1.96,2.06,257963
09:31,2.065,2.13,2.065,2.07,116985
09:32,2.0702,2.0702,1.91,1.9699,68901
09:33,1.97,2,1.9625,1.9731,22498
09:34,1.96,1.96,1.9,1.92,47820
09:35,1.925,1.97,1.92,1.96,37317
09:36,1.965,1.965,1.95,1.965,8831
09:37,1.96,1.96,1.9202,1.93,34245
09:38,1.93,1.95,1.93,1.945,10906
09:39,1.95,1.985,1.945,1.985,15011
09:40,1.98,1.9865,1.97,1.985,20375
09:41,1.965,1.965,1.9601,1.965,7982
09:42,1.9601,1.9601,1.8932,1.8932,40030
09:43,1.9,1.9,1.87,1.9,32087
09:44,1.905,1.91,1.9007,1.9072,5696
09:45,1.905,1.91,1.9,1.9009,31695
09:46,1.905,1.94,1.905,1.94,17364
09:47,1.95,1.95,1.9409,1.945,2771
09:48,1.95,1.96,1.9447,1.95,13250
09:49,1.95,1.9565,1.945,1.945,17283
09:50,1.945,1.95,1.925,1.93,82722
09:51,1.935,1.95,1.93,1.945,72829
09:52,1.94,1.955,1.935,1.9507,73970
09:53,1.95,1.955,1.95,1.955,5961
09:54,1.9501,1.9567,1.9501,1.955,3347
09:55,1.955,1.955,1.95,1.952,2038
09:56,1.96,1.99,1.96,1.99,19441
09:57,1.985,1.99,1.985,1.985,4789
09:58,1.985,1.99,1.975,1.975,8162
09:59,1.98,2.02,1.98,2.015,36009
10:00,2.02,2.02,2.01,2.015,2465
10:01,2.02,2.025,2.0101,2.025,8144
10:02,2.02,2.03,2.02,2.03,7759
10:03,2.025,2.03,2.0201,2.025,4139
10:04,2.03,2.03,2.0107,2.025,19639
10:05,2.03,2.03,2.02,2.02,25275
10:06,2.02,2.0297,2.02,2.0297,14683
10:07,2.025,2.03,2.025,2.025,11740
10:08,2.025,2.03,2.025,2.025,1707
10:09,2.025,2.025,2.0233,2.025,4129
10:10,2.025,2.03,2.02,2.03,14135
10:11,2.025,2.025,1.97,1.99,104779
10:12,1.9807,1.99,1.95,1.955,26057
10:13,1.9508,1.965,1.9508,1.955,17270
10:14,1.96,1.96,1.955,1.9563,9638
10:15,1.955,1.96,1.95,1.96,39739
10:16,1.955,1.955,1.9501,1.9503,10974
10:17,1.955,1.955,1.9503,1.955,6904
10:18,1.9501,1.9593,1.9501,1.9593,15617
10:19,1.955,1.955,1.955,1.955,1888
10:20,1.96,1.96,1.955,1.955,2616
10:21,1.955,1.955,1.94,1.955,42134
10:22,1.95,1.96,1.95,1.955,32651
10:23,1.955,1.955,1.955,1.955,1624
10:24,1.955,1.96,1.95,1.955,18309
10:25,1.96,1.96,1.95,1.955,23485
10:26,1.95,1.95,1.94,1.95,15772
10:27,1.955,1.96,1.9501,1.96,14922
10:28,1.96,1.96,1.95,1.955,51014
10:29,1.955,1.955,1.95,1.955,14863
10:30,1.955,1.96,1.955,1.955,1452
10:31,1.955,1.965,1.955,1.965,10099
10:32,1.965,1.97,1.965,1.965,2207
10:33,1.9675,1.9675,1.9601,1.965,9087
10:34,1.965,1.97,1.9645,1.965,11778
10:35,1.97,1.97,1.965,1.97,7086
10:36,1.965,1.9675,1.955,1.955,5955
10:37,1.955,1.96,1.95,1.95,11078
10:38,1.955,1.9575,1.955,1.9575,876
10:39,1.955,1.96,1.95,1.95,1903
10:40,1.9575,1.96,1.9575,1.9575,1474
10:41,1.955,1.9575,1.95,1.955,9198
10:42,1.955,1.955,1.955,1.955,1442
10:43,1.9501,1.96,1.9501,1.955,3207
10:44,1.9596,1.96,1.955,1.955,4472
10:45,1.955,1.9575,1.955,1.9575,4346
10:46,1.955,1.96,1.9501,1.9575,1853
10:47,1.9575,1.9575,1.955,1.955,913
10:48,1.955,1.96,1.955,1.96,3392
10:49,1.955,1.96,1.955,1.955,1316
10:50,1.955,1.965,1.93,1.9607,211244
10:51,1.965,1.97,1.96,1.97,9709
10:52,1.97,1.975,1.97,1.975,1602
10:53,1.975,1.975,1.975,1.975,814
