time,open,high,low,close,volume
09:30,1.66,1.67,1.66,1.67,9775
09:32,1.6533,1.68,1.6533,1.67,4087
09:33,1.68,1.71,1.68,1.71,1777
09:34,1.705,1.75,1.69,1.74,11740
09:35,1.75,1.76,1.7101,1.725,9609
09:36,1.75,1.75,1.73,1.7332,2530
09:37,1.73,1.77,1.73,1.77,8097
09:38,1.7691,1.8,1.7691,1.8,6436
09:39,1.79,1.79,1.786,1.789,3227
09:40,1.785,1.7995,1.7827,1.7995,1740
09:41,1.795,1.81,1.79,1.79,6141
09:42,1.7816,1.7816,1.77,1.78,4313
09:43,1.8,1.83,1.7862,1.83,24325
09:44,1.82,1.87,1.8101,1.87,24455
09:45,1.88,1.88,1.82,1.87,13323
09:46,1.8494,1.87,1.8236,1.83,10616
09:47,1.8389,1.85,1.83,1.84,5995
09:48,1.8301,1.86,1.8246,1.85,12929
09:49,1.85,1.93,1.85,1.8924,31061
09:50,1.89,1.9199,1.8335,1.9,15227
09:51,1.86,1.9093,1.81,1.85,12208
09:52,1.82,1.82,1.77,1.795,9897
09:53,1.82,1.82,1.78,1.79,1716
09:54,1.785,1.79,1.75,1.79,4728
09:56,1.79,1.82,1.79,1.82,1992
09:57,1.815,1.815,1.8,1.8,11025
09:58,1.82,1.82,1.82,1.82,567
09:59,1.8192,1.8192,1.78,1.79,5351
10:00,1.7998,1.7998,1.7802,1.79,6262
10:01,1.7893,1.7893,1.7893,1.7893,2216
10:02,1.79,1.83,1.79,1.83,1306
10:03,1.83,1.83,1.79,1.83,2225
10:04,1.83,1.83,1.7931,1.7931,1974
10:05,1.83,1.83,1.8028,1.8028,3861
10:07,1.81,1.83,1.81,1.81,5454
10:08,1.82,1.82,1.82,1.82,208
10:09,1.815,1.83,1.815,1.82,4070
10:10,1.83,1.8399,1.82,1.82,4594
10:11,1.8232,1.8232,1.8232,1.8232,214
10:12,1.82,1.8316,1.82,1.8316,1441
10:13,1.83,1.83,1.8,1.8,4696
10:14,1.7986,1.7986,1.7986,1.7986,509
10:15,1.81,1.81,1.8025,1.8025,1530
10:18,1.82,1.82,1.82,1.82,170
10:19,1.8,1.8,1.8,1.8,1734
10:20,1.8035,1.8035,1.8,1.8,982
10:21,1.7938,1.7938,1.79,1.7911,871
10:22,1.7994,1.7994,1.79,1.79,4040
10:23,1.785,1.785,1.78,1.7837,650
10:24,1.781,1.785,1.78,1.78,753
10:25,1.7801,1.785,1.78,1.7836,2862
10:26,1.7548,1.765,1.7548,1.765,1217
10:27,1.78,1.78,1.78,1.78,1014
10:28,1.7501,1.7501,1.7501,1.7501,1568
10:29,1.7523,1.7523,1.7523,1.7523,2426
10:32,1.7674,1.78,1.7674,1.78,3584
10:34,1.765,1.765,1.765,1.765,581
10:35,1.77,1.77,1.75,1.75,536
10:36,1.77,1.77,1.7625,1.77,700
10:37,1.77,1.77,1.77,1.77,110
10:38,1.7744,1.78,1.77,1.78,741
10:39,1.77,1.77,1.76,1.76,7671
10:40,1.7676,1.77,1.76,1.77,1809
10:41,1.765,1.765,1.76,1.76,363
10:43,1.76,1.76,1.75,1.75,1838
10:44,1.74,1.7407,1.74,1.7407,1412
10:45,1.745,1.745,1.74,1.74,1649
10:47,1.75,1.75,1.75,1.75,1506
10:48,1.75,1.75,1.75,1.75,634
10:49,1.755,1.755,1.755,1.755,109
10:50,1.75,1.75,1.75,1.75,1108
10:51,1.7494,1.75,1.7494,1.75,417
10:52,1.7421,1.75,1.7421,1.75,250
10:53,1.7578,1.7595,1.7578,1.7595,300
10:55,1.76,1.76,1.7557,1.7557,1906
10:56,1.76,1.76,1.76,1.76,2005
10:58,1.779676,1.779676,1.77,1.77,200
10:59,1.77,1.77,1.77,1.77,165
11:00,1.765,1.765,1.765,1.765,400
11:01,1.765,1.765,1.765,1.765,350
11:05,1.765,1.765,1.765,1.765,101
11:06,1.76,1.76,1.76,1.76,926
11:07,1.7519,1.7519,1.7519,1.7519,1005
11:08,1.765,1.765,1.76,1.76,317
11:10,1.7371,1.77,1.7371,1.75,8288
11:11,1.74,1.74,1.73,1.73,7536
11:12,1.735,1.741,1.73,1.73,2570
11:13,1.74,1.75,1.74,1.75,992
11:15,1.755,1.755,1.74,1.74,655
11:18,1.745,1.745,1.745,1.745,1238
11:22,1.749,1.749,1.749,1.749,113
11:23,1.745,1.76,1.74,1.7501,1906
11:24,1.76,1.7696,1.76,1.7696,2828
11:25,1.76,1.76,1.76,1.76,1510
11:26,1.75,1.75,1.74,1.74,10055
11:28,1.73,1.73,1.71,1.7101,15864
11:29,1.72,1.73,1.7115,1.73,3554
11:30,1.74,1.74,1.74,1.74,695
11:35,1.745,1.745,1.745,1.745,115
11:36,1.745,1.745,1.745,1.745,200
11:37,1.74,1.74,1.74,1.74,619
11:38,1.73,1.735,1.73,1.735,483
11:40,1.73,1.73,1.73,1.73,640
11:43,1.7274,1.7274,1.7274,1.7274,401
11:44,1.7235,1.7235,1.7235,1.7235,914
11:45,1.73,1.73,1.73,1.73,120
11:47,1.74,1.74,1.74,1.74,100
11:48,1.7214,1.73,1.7214,1.73,1300
11:49,1.74,1.74,1.74,1.74,175
11:52,1.74,1.74,1.74,1.74,100
11:53,1.74,1.74,1.74,1.74,100
11:55,1.74,1.74,1.74,1.74,100
11:56,1.73,1.74,1.73,1.74,617
11:57,1.7399,1.7399,1.7399,1.7399,4119
11:58,1.74,1.74,1.73,1.73,2180
11:59,1.74,1.74,1.74,1.74,101
12:02,1.74,1.74,1.74,1.74,568
12:03,1.75,1.75,1.75,1.75,100
12:07,1.75,1.75,1.75,1.75,174
12:08,1.748,1.75,1.748,1.75,1300
12:10,1.7598,1.76,1.7598,1.7599,2109
12:11,1.7657,1.7657,1.7657,1.7657,100
12:12,1.76,1.78,1.76,1.77,19968
12:13,1.77,1.77,1.77,1.77,300
12:14,1.77,1.77,1.77,1.77,2100
12:15,1.75,1.765,1.75,1.765,975
12:16,1.7509,1.7509,1.75,1.75,1014
12:17,1.7594,1.76,1.7594,1.76,513
12:19,1.76,1.76,1.74,1.74,4359
12:20,1.74,1.74,1.74,1.74,408
12:25,1.74,1.74,1.74,1.74,1000
12:27,1.74,1.74,1.74,1.74,750
12:29,1.75,1.75,1.75,1.75,100
12:30,1.75,1.75,1.73,1.74,2099
12:31,1.74,1.74,1.74,1.74,140
12:32,1.749,1.75,1.749,1.75,1300
12:33,1.75,1.765,1.75,1.765,1087
12:34,1.75,1.75,1.75,1.75,387
12:40,1.76,1.76,1.76,1.76,121
12:41,1.755,1.755,1.755,1.755,321
12:42,1.75,1.75,1.75,1.75,100
12:44,1.75,1.75,1.75,1.75,100
12:46,1.745,1.745,1.74,1.74,501
12:55,1.7456,1.7456,1.7456,1.7456,157
12:57,1.75,1.7787,1.75,1.7787,2268
13:00,1.755,1.755,1.755,1.755,1000
13:01,1.77,1.77,1.77,1.77,100
13:03,1.755,1.755,1.755,1.755,313
13:04,1.76,1.77,1.76,1.77,345
13:05,1.7301,1.7301,1.7301,1.7301,3014
13:06,1.74,1.74,1.73,1.73,696
13:07,1.735,1.735,1.735,1.735,3005
13:08,1.735,1.735,1.725,1.725,480
13:13,1.74,1.77,1.74,1.77,1133
13:15,1.76,1.77,1.7538,1.755,600
13:17,1.755,1.755,1.755,1.755,100
13:18,1.75,1.75,1.7435,1.7435,1710
13:19,1.7434,1.755,1.74,1.7401,1350
13:21,1.7456,1.7456,1.7456,1.7456,167
13:23,1.74,1.74,1.74,1.74,100
13:24,1.755,1.755,1.755,1.755,400
13:25,1.755,1.755,1.755,1.755,113
13:27,1.755,1.755,1.755,1.755,152
13:28,1.76,1.76,1.73,1.74,3888
13:30,1.74,1.74,1.74,1.74,266
13:33,1.73,1.73,1.73,1.73,152
13:38,1.74,1.74,1.7302,1.7302,1040
13:41,1.74,1.74,1.74,1.74,172
13:43,1.73,1.73,1.73,1.73,147
13:44,1.7306,1.7306,1.7306,1.7306,250
13:52,1.74,1.75,1.73,1.7323,1602
13:53,1.73,1.74,1.73,1.7301,1831
13:54,1.7437,1.7437,1.7437,1.7437,502
13:55,1.74,1.74,1.74,1.74,100
13:57,1.73,1.74,1.73,1.73,3326
13:58,1.74,1.74,1.73,1.74,4656
13:59,1.748,1.748,1.7443,1.7443,1125
14:03,1.74,1.76,1.735,1.76,3066
14:04,1.76,1.76,1.76,1.76,313
14:05,1.77,1.775,1.76,1.77,8747
14:07,1.775,1.78,1.765,1.78,7843
14:08,1.79,1.8,1.79,1.8,2875
14:09,1.82,1.821,1.82,1.821,2850
14:10,1.825,1.84,1.8,1.825,4823
14:11,1.8,1.82,1.77,1.77,5768
14:12,1.8,1.8,1.785,1.785,627
14:13,1.8,1.8,1.8,1.8,219
14:14,1.801,1.801,1.8,1.8,510
14:15,1.825,1.825,1.825,1.825,294
14:16,1.825,1.825,1.825,1.825,320
14:17,1.8209,1.85,1.82,1.8496,4300
14:18,1.83,1.83,1.82,1.825,4434
14:19,1.82,1.82,1.81,1.81,499
14:20,1.82,1.82,1.82,1.82,917
14:21,1.8299,1.8299,1.8299,1.8299,2100
14:23,1.81,1.81,1.809,1.809,613
14:24,1.802,1.81,1.8,1.81,1300
14:25,1.81,1.81,1.81,1.81,600
14:26,1.81,1.81,1.81,1.81,100
14:27,1.81,1.81,1.8,1.8,4729
14:30,1.7865,1.7865,1.7865,1.7865,270
14:33,1.79,1.79,1.79,1.79,329
14:34,1.8,1.8,1.8,1.8,100
14:36,1.8,1.81,1.8,1.81,878
14:39,1.79,1.79,1.79,1.79,1000
14:44,1.798,1.81,1.798,1.81,2090
14:45,1.8,1.8,1.7901,1.7901,7191
14:47,1.8,1.8,1.8,1.8,124
14:49,1.8,1.8,1.78,1.795,3832
14:54,1.79,1.791,1.79,1.79,1521
14:55,1.7801,1.7801,1.7801,1.7801,200
14:57,1.785,1.79,1.7801,1.79,2406
